merchant_id,category,application_date,category_review_days,handoff_wait_days,doc_verification_days,doc_rework_days,compliance_approval_days,catalog_setup_days,doc_rejections,total_ttm_days,sla_breach,status
M101075,Beauty,2025-01-13,1.3,10.4,1.4,0.0,2.0,2.8,0,17.9,1,Live
M101076,Home & Kitchen,2025-03-27,0.8,3.1,1.7,0.0,0.9,0.4,0,6.8,0,Live
M101077,Fashion,2025-06-13,0.5,2.4,0.6,6.8,2.7,2.9,3,15.8,1,Live
M101078,Electronics,2025-08-20,0.1,2.7,1.1,0.0,2.4,0.2,0,6.5,0,Live
M101079,Fashion,2025-06-17,0.9,4.2,2.5,3.2,1.1,0.6,1,12.5,0,Live
M101080,Grocery,2025-01-22,1.8,3.1,2.1,0.0,0.9,1.6,0,9.5,0,Live
M101081,Grocery,2025-09-18,0.6,0.8,2.9,0.0,1.0,1.2,0,6.4,0,Live
M101082,Home & Kitchen,2025-02-12,0.3,2.9,0.6,0.0,2.9,4.6,0,11.3,0,Live
M101083,Beauty,2025-11-03,2.7,3.0,0.5,0.0,1.2,0.8,0,8.2,0,Live
M101084,Beauty,2025-09-14,2.6,5.1,2.2,6.7,2.4,0.8,2,19.8,1,Live
M101085,Beauty,2025-02-23,0.9,2.1,2.1,0.0,1.5,0.6,0,7.3,0,Live
M101086,Fashion,2025-07-31,2.5,2.1,4.4,0.8,0.6,5.2,2,15.7,1,Live
M101087,Fashion,2025-10-20,1.3,6.3,0.4,4.3,1.0,1.2,2,14.5,1,Live
M101088,Beauty,2025-03-06,4.4,2.4,0.6,0.0,1.7,2.2,0,11.2,0,Live
M101089,Toys,2025-02-26,1.8,2.0,1.4,3.2,0.3,1.3,2,10.0,0,Live
M101090,Fashion,2025-11-13,2.0,3.0,1.0,0.0,2.8,1.7,0,10.4,0,Live
M101091,Home & Kitchen,2025-07-14,1.3,6.6,1.9,0.0,0.7,2.5,0,13.0,0,Live
M101092,Home & Kitchen,2025-11-22,1.7,1.8,0.8,0.0,1.5,2.3,0,8.2,0,Live
M101093,Electronics,2025-01-02,1.6,5.5,1.6,0.0,1.8,2.7,0,13.2,0,Live
M101094,Beauty,2025-05-21,0.6,3.5,4.9,0.0,0.9,2.4,0,12.4,0,Live
M101095,Fashion,2025-10-06,0.7,6.3,1.8,0.0,2.5,1.5,0,12.8,0,Live
M101096,Electronics,2025-05-21,1.0,17.6,0.2,1.7,1.1,2.1,1,23.8,1,Live
M101097,Electronics,2025-05-17,1.9,5.4,0.5,0.0,1.8,1.8,0,11.4,0,Live
M101098,Toys,2025-02-18,0.6,8.5,1.9,0.4,0.9,0.9,2,13.2,0,Live
M101099,Beauty,2025-03-13,1.4,8.2,1.3,3.0,0.4,2.6,1,16.8,1,Live
M101100,Beauty,2025-02-27,3.0,4.7,4.4,4.1,1.1,1.5,2,18.8,1,Live
M101101,Toys,2025-11-09,0.5,4.8,1.6,5.3,1.6,4.6,3,18.4,1,Live
M101102,Fashion,2025-05-19,0.8,6.0,1.0,0.0,0.6,2.9,0,11.3,0,Live
M101103,Home & Kitchen,2025-01-29,1.0,5.1,1.3,0.0,1.8,1.6,0,10.7,0,Live
M101104,Fashion,2025-10-25,2.3,6.4,0.6,2.3,0.9,3.0,3,15.5,1,Live
M101105,Fashion,2025-04-27,1.6,0.1,0.9,0.0,0.5,1.8,0,4.9,0,Live
M101106,Beauty,2025-05-24,1.6,6.4,1.6,3.3,0.9,2.6,1,16.4,1,Live
M101107,Grocery,2025-06-03,0.7,3.1,0.9,0.0,0.4,2.7,0,7.7,0,Live
M101108,Home & Kitchen,2025-07-31,3.2,3.8,1.0,6.5,3.2,1.9,3,19.6,1,Live
M101109,Home & Kitchen,2025-03-29,0.6,2.0,1.4,0.0,0.5,3.6,0,8.1,0,Live
M101110,Beauty,2025-06-10,1.6,7.6,2.1,3.2,0.7,1.2,3,16.4,1,Live
M101111,Toys,2025-04-29,1.4,0.9,1.0,0.0,2.5,0.4,0,6.2,0,Live
M101112,Toys,2025-11-06,3.2,7.0,3.5,2.6,2.8,2.2,2,21.2,1,Live
M101113,Beauty,2025-10-06,1.4,8.3,2.3,3.3,0.8,1.8,3,17.9,1,Live
M101114,Electronics,2025-07-03,0.9,11.2,0.8,0.0,1.1,1.6,0,15.7,1,Live
M101115,Beauty,2025-03-06,0.7,5.8,2.6,0.0,1.2,2.5,0,12.8,0,Live
M101116,Fashion,2025-08-05,1.2,3.0,1.1,0.0,1.9,2.2,0,9.4,0,Live
M101117,Grocery,2025-07-03,1.3,10.0,1.7,0.0,2.4,1.4,0,16.8,1,Live
M101118,Fashion,2025-03-05,2.3,2.1,0.8,0.0,2.5,1.3,0,9.1,0,Live
M101119,Toys,2025-03-12,1.7,6.1,1.5,0.0,0.9,1.3,0,11.5,0,Live
M101120,Electronics,2025-04-24,0.8,4.2,1.8,0.0,1.8,0.6,0,9.2,0,Live
M101121,Fashion,2025-07-24,1.7,1.6,1.6,0.0,3.1,2.3,0,10.4,0,Live
M101122,Electronics,2025-02-01,1.5,5.6,0.6,0.0,2.0,4.2,0,13.9,0,Live
M101123,Electronics,2025-03-24,1.9,1.1,1.2,0.8,2.0,5.7,1,12.8,0,Live
M101124,Fashion,2025-10-26,1.1,7.4,1.5,4.6,1.6,2.0,3,18.2,1,Live
M101125,Fashion,2025-04-15,0.3,13.0,2.2,0.4,0.8,1.4,2,18.1,1,Live
M101126,Grocery,2025-10-24,1.2,5.7,0.5,4.5,0.5,3.6,2,16.0,1,Live
M101127,Toys,2025-06-23,1.9,2.8,2.4,0.0,1.1,1.4,0,9.6,0,Live
M101128,Fashion,2025-03-15,3.0,5.1,2.2,0.0,1.3,0.5,0,12.1,0,Live
M101129,Electronics,2025-03-25,2.3,3.6,1.3,0.0,4.1,6.9,0,18.4,1,Live
M101130,Electronics,2025-06-11,1.0,2.8,1.8,5.5,2.0,3.6,2,16.7,1,Live
M101131,Grocery,2025-08-29,1.5,3.2,1.5,2.7,1.6,5.9,1,16.4,1,Live
M101132,Home & Kitchen,2025-03-06,2.5,6.7,0.9,5.9,2.1,1.8,3,19.9,1,Live
M101133,Electronics,2025-03-16,2.9,2.8,0.9,5.6,0.9,3.3,3,16.4,1,Live
M101134,Beauty,2025-02-22,1.6,2.1,1.7,1.8,0.7,1.3,3,9.2,0,Live
M101135,Home & Kitchen,2025-10-04,0.5,0.3,3.3,0.0,4.6,0.4,0,9.1,0,Live
M101136,Fashion,2025-05-06,1.7,6.1,0.9,3.6,1.7,2.3,3,16.2,1,Live
M101137,Beauty,2025-08-20,2.1,10.3,0.3,0.0,0.6,3.4,0,16.7,1,Live
M101138,Electronics,2025-05-19,1.6,8.4,3.4,0.0,0.5,1.0,0,14.9,1,Live
M101139,Grocery,2025-02-12,0.9,8.0,1.3,0.0,1.2,3.0,0,14.3,1,Live
M101140,Home & Kitchen,2025-05-25,4.3,4.5,1.6,1.8,1.1,3.3,3,16.6,1,Live
M101141,Fashion,2025-06-21,0.4,5.4,0.4,4.3,2.2,1.4,3,14.1,1,Live
M101142,Beauty,2025-08-13,1.2,4.4,0.8,6.9,0.9,7.3,2,21.4,1,Live
M101143,Home & Kitchen,2025-01-22,1.4,1.5,1.9,0.0,3.8,1.5,0,10.0,0,Live
M101144,Home & Kitchen,2025-02-22,2.0,4.3,1.8,0.0,1.8,0.9,0,10.8,0,Live
M101145,Electronics,2025-02-26,1.1,2.5,1.4,0.0,1.7,2.0,0,8.7,0,Live
M101146,Home & Kitchen,2025-08-03,1.3,1.9,0.9,0.0,1.4,5.7,0,11.2,0,Live
M101147,Fashion,2025-04-14,1.8,7.0,0.7,3.7,2.2,5.3,3,20.7,1,Live
M101148,Home & Kitchen,2025-07-01,1.1,4.2,1.8,0.0,3.5,1.7,0,12.3,0,Live
M101149,Toys,2025-08-22,1.0,2.3,2.4,2.7,1.5,5.9,3,15.7,1,Live
M101150,Fashion,2025-08-28,0.7,3.3,1.5,0.3,2.5,3.5,1,11.9,0,Live
M101151,Fashion,2025-07-24,2.0,1.0,1.0,0.0,1.0,4.2,0,9.2,0,Live
M101152,Electronics,2025-04-28,1.2,2.7,1.1,0.0,2.0,5.2,0,12.3,0,Live
M101153,Home & Kitchen,2025-06-25,1.2,6.8,0.8,4.2,1.7,4.2,2,18.8,1,Live
M101154,Electronics,2025-03-18,1.4,4.4,2.5,0.0,1.6,0.4,0,10.4,0,Live
M101155,Electronics,2025-03-02,0.3,16.5,1.7,4.7,1.3,5.1,2,29.8,1,Stuck
M101156,Home & Kitchen,2025-11-05,2.4,1.7,1.4,0.0,1.9,2.7,0,9.9,0,Live
M101157,Beauty,2025-04-09,2.6,4.7,0.9,4.7,0.6,6.0,2,19.6,1,Live
M101158,Fashion,2025-01-12,1.3,5.2,1.7,0.0,2.1,1.5,0,11.7,0,Live
M101159,Electronics,2025-08-15,0.8,10.5,1.6,0.5,1.6,2.1,3,17.2,1,Live
M101160,Home & Kitchen,2025-11-01,0.7,6.9,2.4,0.0,1.0,2.2,0,13.2,0,Live
M101161,Fashion,2025-06-11,2.1,4.0,2.3,3.6,2.1,1.4,1,15.4,1,Live
M101162,Toys,2025-07-22,1.3,3.5,2.7,0.0,2.0,3.9,0,13.3,0,Live
M101163,Home & Kitchen,2025-04-17,2.3,0.6,0.6,8.0,1.1,2.0,3,14.6,1,Live
M101164,Electronics,2025-04-06,3.2,2.0,3.9,0.0,0.7,1.8,0,11.7,0,Live
M101165,Electronics,2025-01-23,0.8,1.2,2.2,0.0,1.1,1.3,0,6.7,0,Live
M101166,Fashion,2025-02-05,1.9,5.4,0.7,2.6,1.8,1.0,1,13.5,0,Live
M101167,Fashion,2025-01-16,0.8,5.2,0.4,0.0,1.4,2.9,0,10.7,0,Live
M101168,Beauty,2025-03-08,4.6,3.6,3.0,1.1,2.8,1.1,3,16.2,1,Live
M101169,Toys,2025-11-02,2.2,4.4,2.4,6.3,1.2,5.4,3,22.0,1,Live
M101170,Beauty,2025-11-17,1.7,5.7,0.4,0.0,1.0,1.8,0,10.6,0,Live
M101171,Fashion,2025-05-18,0.4,10.5,2.5,0.0,1.3,2.7,0,17.5,1,Live
M101172,Fashion,2025-06-15,0.6,7.4,1.0,0.0,1.8,2.7,0,13.5,0,Live
M101173,Home & Kitchen,2025-10-22,0.3,1.8,2.3,4.7,1.1,6.4,1,16.5,1,Live
M101174,Home & Kitchen,2025-07-05,1.3,7.0,0.7,3.4,3.0,1.9,1,17.5,1,Live
M101175,Home & Kitchen,2025-03-22,0.9,3.7,1.6,3.3,1.0,1.8,3,12.3,0,Live
M101176,Grocery,2025-07-28,1.4,6.4,2.4,0.0,3.3,1.3,0,14.8,1,Live
M101177,Grocery,2025-07-14,1.1,5.7,2.1,4.1,0.5,2.2,1,15.7,1,Live
M101178,Toys,2025-04-14,2.8,8.8,1.6,0.0,0.2,1.6,0,15.1,1,Live
M101179,Electronics,2025-03-26,1.7,6.4,2.6,0.0,1.2,0.7,0,12.5,0,Live
M101180,Electronics,2025-11-21,1.6,4.8,5.5,0.0,0.8,2.4,0,15.1,1,Live
M101181,Toys,2025-10-19,1.6,0.6,1.3,4.3,1.2,3.0,3,12.0,0,Live
M101182,Beauty,2025-01-24,0.9,2.9,0.5,0.0,2.0,1.9,0,8.1,0,Live
M101183,Fashion,2025-03-15,0.4,2.3,0.8,1.8,2.4,1.4,1,9.1,0,Live
M101184,Grocery,2025-07-08,2.6,7.1,1.9,0.0,1.5,3.6,0,16.8,1,Live
M101185,Home & Kitchen,2025-06-30,2.0,0.4,1.6,0.0,1.0,1.9,0,6.9,0,Live
M101186,Fashion,2025-01-28,2.3,9.0,1.5,0.0,2.2,4.1,0,19.1,1,Live
M101187,Electronics,2025-11-15,1.8,13.5,2.3,0.0,4.4,2.2,0,24.2,1,Live
M101188,Home & Kitchen,2025-03-18,2.5,3.9,1.2,0.0,1.1,4.3,0,13.1,0,Live
M101189,Home & Kitchen,2025-08-29,1.0,4.6,0.7,3.3,3.3,5.0,1,17.9,1,Live
M101190,Electronics,2025-11-14,0.9,8.2,0.9,0.0,1.7,4.2,0,15.8,1,Live
M101191,Beauty,2025-07-02,0.7,11.4,3.3,0.0,1.5,1.0,0,17.8,1,Live
M101192,Home & Kitchen,2025-08-23,0.5,4.3,1.9,0.0,1.5,1.6,0,9.8,0,Live
M101193,Toys,2025-05-01,2.0,6.5,2.0,1.4,0.6,1.3,1,13.7,0,Live
M101194,Grocery,2025-01-06,0.9,5.2,1.2,3.3,1.7,2.2,1,14.6,1,Live
M101195,Fashion,2025-06-24,2.3,0.7,1.5,0.0,0.9,3.8,0,9.2,0,Live
M101196,Fashion,2025-05-28,0.8,1.9,1.9,0.0,2.4,1.6,0,8.5,0,Live
M101197,Grocery,2025-01-02,1.6,6.8,0.7,0.0,0.9,0.8,0,10.9,0,Live
M101198,Home & Kitchen,2025-10-08,1.1,5.3,1.4,0.0,2.0,0.7,0,10.5,0,Live
M101199,Toys,2025-02-13,1.2,2.9,1.0,0.0,2.1,3.0,0,10.3,0,Live
M101200,Electronics,2025-09-07,1.3,5.0,5.2,0.0,0.9,2.9,0,15.3,1,Live
M101201,Fashion,2025-04-03,1.9,3.2,0.8,0.0,3.6,3.7,0,13.2,0,Live
M101202,Fashion,2025-01-14,0.8,1.6,1.4,0.0,0.6,3.4,0,7.8,0,Live
M101203,Beauty,2025-01-16,1.0,7.2,2.1,0.0,2.3,1.7,0,14.4,1,Live
M101204,Fashion,2025-09-25,1.7,4.5,3.1,4.1,0.9,2.2,3,16.6,1,Live
M101205,Home & Kitchen,2025-03-20,1.7,10.2,1.2,0.0,1.5,1.3,0,15.9,1,Live
M101206,Home & Kitchen,2025-09-09,1.8,1.8,2.2,2.9,0.5,1.5,2,10.7,0,Live
M101207,Beauty,2025-05-19,2.1,6.9,1.8,0.0,2.7,1.7,0,15.2,1,Live
M101208,Toys,2025-11-22,1.4,2.2,1.4,0.0,2.0,3.0,0,10.1,0,Live
M101209,Fashion,2025-10-11,1.3,3.1,1.3,1.1,2.6,0.8,3,10.2,0,Live
M101210,Electronics,2025-11-25,1.3,2.1,1.9,3.2,2.4,2.8,3,13.7,0,Live
M101211,Beauty,2025-10-31,0.8,6.1,1.1,0.0,1.9,1.9,0,11.9,0,Live
M101212,Fashion,2025-02-05,2.6,5.4,0.7,1.0,1.9,2.5,2,14.0,0,Live
M101213,Fashion,2025-01-07,2.5,7.3,0.3,4.4,0.8,1.3,2,16.7,1,Live
M101214,Fashion,2025-03-15,0.8,0.7,1.0,2.2,1.8,4.6,2,11.1,0,Live
M101215,Toys,2025-06-01,0.4,4.2,1.8,0.0,1.3,7.3,0,15.0,1,Live
M101216,Beauty,2025-09-05,2.1,1.9,1.1,0.4,0.6,3.1,1,9.3,0,Live
M101217,Fashion,2025-08-14,0.7,5.4,0.9,0.7,3.9,0.7,3,12.3,0,Live
M101218,Fashion,2025-05-12,1.3,1.5,1.1,1.9,1.4,3.8,1,10.8,0,Live
M101219,Home & Kitchen,2025-09-06,0.8,0.8,0.8,0.0,2.2,2.1,0,6.7,0,Live
M101220,Electronics,2025-04-19,0.2,7.0,2.4,0.0,1.9,1.2,0,12.6,0,Live
M101221,Fashion,2025-02-22,0.4,1.2,1.5,4.5,1.6,2.8,3,12.1,0,Live
M101222,Fashion,2025-08-31,1.3,9.7,0.8,0.0,0.3,1.8,0,13.8,0,Live
M101223,Electronics,2025-01-03,0.7,1.2,1.0,0.0,1.6,2.4,0,6.9,0,Live
M101224,Electronics,2025-06-29,2.3,10.2,2.8,5.0,3.8,2.5,3,26.5,1,Stuck
M101225,Toys,2025-03-24,1.3,4.0,1.9,1.1,4.3,4.0,1,16.5,1,Live
M101226,Home & Kitchen,2025-10-18,2.3,0.8,1.0,0.0,2.4,1.0,0,7.6,0,Live
M101227,Grocery,2025-04-14,0.2,6.6,0.8,0.0,2.7,5.6,0,15.8,1,Live
M101228,Toys,2025-07-31,1.3,2.0,1.0,0.0,1.8,3.5,0,9.6,0,Live
M101229,Grocery,2025-03-03,0.7,3.3,2.5,1.0,1.3,1.0,1,9.7,0,Live
M101230,Electronics,2025-11-20,1.5,12.2,4.1,0.0,0.7,1.9,0,20.4,1,Live
M101231,Home & Kitchen,2025-03-14,1.8,7.5,1.5,0.0,1.2,1.0,0,13.0,0,Live
M101232,Home & Kitchen,2025-08-12,2.5,7.0,1.1,0.0,0.2,2.3,0,13.1,0,Live
M101233,Fashion,2025-08-07,0.7,6.8,0.5,4.4,1.5,2.4,2,16.2,1,Live
M101234,Toys,2025-11-09,0.6,0.9,0.8,0.0,0.7,2.4,0,5.3,0,Live
M101235,Fashion,2025-03-15,1.7,1.3,2.2,0.5,2.4,3.2,3,11.2,0,Live
M101236,Home & Kitchen,2025-04-03,1.1,9.3,0.8,0.0,1.5,1.6,0,14.4,1,Live
M101237,Beauty,2025-03-04,1.0,5.2,0.9,0.7,1.0,1.0,1,9.7,0,Live
M101238,Beauty,2025-09-24,1.2,6.9,1.7,0.0,1.9,5.4,0,17.1,1,Live
M101239,Home & Kitchen,2025-03-31,1.0,3.1,2.4,0.0,1.8,1.8,0,10.0,0,Live
M101240,Home & Kitchen,2025-09-02,1.0,7.0,0.7,0.0,2.7,0.9,0,12.3,0,Live
M101241,Grocery,2025-05-31,2.2,3.2,1.2,0.0,1.4,3.0,0,11.0,0,Live
M101242,Home & Kitchen,2025-10-13,2.6,6.0,1.1,3.7,0.6,2.4,2,16.4,1,Live
M101243,Home & Kitchen,2025-03-07,0.6,0.5,0.8,0.0,0.2,5.1,0,7.3,0,Live
M101244,Grocery,2025-06-13,5.2,4.5,0.3,0.0,1.7,1.1,0,12.8,0,Live
M101245,Fashion,2025-06-13,0.4,5.5,2.7,0.0,4.1,2.5,0,15.2,1,Live
M101246,Home & Kitchen,2025-01-25,1.9,6.0,1.1,3.2,0.7,2.6,2,15.6,1,Live
M101247,Fashion,2025-11-06,0.3,7.9,0.4,0.0,0.6,1.5,0,10.7,0,Live
M101248,Fashion,2025-05-11,1.1,5.2,1.1,0.0,5.2,2.6,0,15.2,1,Live
M101249,Fashion,2025-09-29,1.0,4.5,3.1,1.8,1.3,1.1,2,12.8,0,Live
M101250,Grocery,2025-06-16,1.0,1.2,7.9,0.0,1.8,4.9,0,16.9,1,Live
M101251,Electronics,2025-09-05,0.3,3.2,2.2,0.8,0.8,1.5,2,8.8,0,Live
M101252,Home & Kitchen,2025-07-21,1.3,4.4,1.5,0.8,0.8,1.8,2,10.6,0,Live
M101253,Beauty,2025-11-08,1.4,1.9,0.9,2.6,0.3,2.9,2,10.1,0,Live
M101254,Beauty,2025-01-28,1.5,3.3,0.8,0.0,2.2,3.8,0,11.5,0,Live
M101255,Toys,2025-11-01,1.9,8.5,1.6,0.0,2.7,1.1,0,15.8,1,Live
M101256,Electronics,2025-11-04,1.0,7.1,3.7,0.0,1.5,3.0,0,16.2,1,Live
M101257,Beauty,2025-07-02,1.0,5.8,2.5,0.0,1.1,1.0,0,11.5,0,Live
M101258,Grocery,2025-08-26,1.6,9.1,2.0,4.5,1.4,1.2,2,19.9,1,Live
M101259,Fashion,2025-08-17,1.4,5.6,0.6,0.0,0.5,1.6,0,9.8,0,Live
M101260,Electronics,2025-08-20,1.1,10.7,3.2,3.0,3.0,3.8,3,24.8,1,Live
M101261,Fashion,2025-04-27,1.8,6.2,1.1,3.0,0.3,1.7,2,14.1,1,Live
M101262,Home & Kitchen,2025-07-31,2.2,7.7,2.7,0.0,0.4,1.2,0,14.1,1,Live
M101263,Electronics,2025-06-27,1.7,0.9,1.9,0.0,1.1,2.6,0,8.2,0,Live
M101264,Grocery,2025-09-02,1.1,3.2,1.5,0.0,0.6,1.2,0,7.6,0,Live
M101265,Electronics,2025-10-31,1.8,3.7,1.5,0.8,3.4,1.2,1,12.4,0,Live
M101266,Fashion,2025-02-07,1.3,7.4,1.1,0.0,2.1,1.0,0,12.9,0,Live
M101267,Grocery,2025-06-17,1.4,3.3,0.5,0.0,1.1,1.6,0,7.9,0,Live
M101268,Electronics,2025-01-21,0.7,1.0,1.8,7.8,1.3,2.9,2,15.5,1,Live
M101269,Fashion,2025-05-20,0.4,3.3,1.2,1.6,1.1,3.9,2,11.5,0,Live
M101270,Fashion,2025-01-16,3.5,11.9,0.7,4.4,2.1,1.8,2,24.4,1,Live
M101271,Electronics,2025-08-06,2.2,4.8,1.9,3.2,0.8,2.1,2,15.0,1,Live
M101272,Fashion,2025-05-19,0.8,2.4,2.1,1.4,2.2,1.3,1,10.3,0,Live
M101273,Fashion,2025-06-03,1.3,6.6,1.5,8.3,2.2,1.4,3,21.2,1,Live
M101274,Electronics,2025-09-29,2.7,1.1,0.7,0.0,0.8,2.0,0,7.3,0,Live
M101275,Electronics,2025-02-01,1.1,7.1,0.6,1.3,0.7,0.5,1,11.3,0,Live
M101276,Electronics,2025-07-03,3.3,10.3,3.4,0.0,3.1,3.2,0,23.3,1,Live
M101277,Electronics,2025-05-06,1.6,4.4,1.7,0.0,0.5,1.6,0,9.8,0,Live
M101278,Electronics,2025-04-14,0.9,8.2,2.6,0.0,1.9,2.9,0,16.5,1,Live
M101279,Electronics,2025-02-14,0.8,4.2,3.3,1.2,2.3,2.1,1,13.8,0,Live
M101280,Electronics,2025-02-03,1.6,3.7,2.3,0.9,2.1,1.2,1,11.8,0,Live
M101281,Beauty,2025-10-29,2.7,0.3,0.8,0.0,0.6,2.3,0,6.7,0,Live
M101282,Beauty,2025-02-12,0.5,5.0,5.1,0.0,0.6,2.3,0,13.6,0,Live
M101283,Fashion,2025-09-02,1.7,3.4,1.2,8.8,2.7,2.7,3,20.5,1,Live
M101284,Fashion,2025-04-13,0.4,2.0,1.2,0.0,0.4,7.6,0,11.6,0,Live
M101285,Fashion,2025-05-25,2.8,6.3,0.4,2.4,1.4,4.5,1,17.8,1,Live
M101286,Electronics,2025-07-31,1.9,1.6,0.7,0.0,1.8,0.3,0,6.3,0,Live
M101287,Electronics,2025-01-24,0.5,15.0,3.4,1.0,1.2,1.1,1,22.1,1,Live
M101288,Beauty,2025-03-13,1.5,3.0,0.6,3.8,1.8,2.7,3,13.5,0,Live
M101289,Beauty,2025-02-07,1.1,3.7,2.8,14.2,1.2,1.7,3,24.7,1,Live
M101290,Grocery,2025-01-10,2.9,8.0,1.2,1.3,0.4,0.9,1,14.7,1,Live
M101291,Beauty,2025-03-28,1.2,7.5,3.0,6.0,0.5,2.6,2,20.8,1,Live
M101292,Home & Kitchen,2025-04-23,0.7,9.4,1.5,0.0,0.8,2.1,0,14.4,1,Live
M101293,Toys,2025-06-23,1.2,5.4,3.3,0.3,4.5,0.8,2,15.6,1,Live
M101294,Home & Kitchen,2025-06-03,0.2,2.8,0.5,4.1,0.8,1.6,2,10.1,0,Live
M101295,Electronics,2025-02-05,0.8,1.8,1.8,1.6,1.7,1.7,1,9.4,0,Live
M101296,Electronics,2025-04-13,1.3,5.1,2.6,1.8,1.5,0.5,1,12.8,0,Live
M101297,Fashion,2025-04-30,2.2,1.9,3.0,0.0,0.7,1.1,0,8.8,0,Live
M101298,Toys,2025-03-01,2.3,6.1,1.4,0.0,1.0,1.4,0,12.3,0,Live
M101299,Beauty,2025-03-01,2.1,9.1,3.6,0.0,2.3,1.2,0,18.2,1,Live
M101300,Electronics,2025-05-02,1.6,12.0,1.8,5.7,1.3,0.9,2,23.4,1,Live
M101301,Grocery,2025-02-04,1.7,9.9,2.2,2.9,1.5,1.9,1,20.0,1,Live
M101302,Beauty,2025-01-29,1.4,4.8,0.5,0.0,2.3,4.3,0,13.3,0,Live
M101303,Electronics,2025-02-09,1.3,5.3,1.0,0.0,0.6,2.3,0,10.5,0,Live
M101304,Toys,2025-08-12,0.7,2.6,2.1,2.9,1.8,3.0,1,13.1,0,Live
M101305,Grocery,2025-02-09,1.1,6.5,2.9,5.3,2.8,1.8,2,20.5,1,Live
M101306,Electronics,2025-04-14,0.9,10.8,1.5,0.0,1.8,6.1,0,21.2,1,Live
M101307,Electronics,2025-10-02,1.0,3.2,0.4,0.0,2.7,2.3,0,9.7,0,Live
M101308,Fashion,2025-10-15,1.3,3.0,0.7,12.6,1.7,2.7,3,21.8,1,Live
M101309,Fashion,2025-03-01,2.0,2.8,2.1,0.0,3.2,1.4,0,11.5,0,Live
M101310,Electronics,2025-10-05,0.9,9.0,2.0,0.0,3.5,3.9,0,19.3,1,Live
M101311,Fashion,2025-02-06,0.4,5.4,0.8,0.0,0.8,3.7,0,11.1,0,Live
M101312,Fashion,2025-06-17,1.4,6.2,1.8,0.0,1.0,1.8,0,12.2,0,Live
M101313,Beauty,2025-10-02,2.0,10.3,0.7,2.7,0.5,1.2,1,17.3,1,Live
M101314,Toys,2025-04-29,1.3,3.1,1.1,6.4,1.7,1.6,2,15.1,1,Live
M101315,Beauty,2025-11-14,0.7,8.3,2.9,2.4,0.5,3.9,1,18.8,1,Live
M101316,Grocery,2025-06-09,2.3,3.2,4.2,0.0,2.2,4.4,0,16.3,1,Live
M101317,Grocery,2025-08-31,0.7,10.6,1.4,2.5,2.4,1.0,1,18.5,1,Live
M101318,Home & Kitchen,2025-10-07,1.4,2.6,1.4,0.0,1.1,1.0,0,7.5,0,Live
M101319,Home & Kitchen,2025-01-25,2.0,3.1,1.1,2.4,1.9,1.0,2,11.4,0,Live
M101320,Electronics,2025-03-06,1.1,0.5,0.6,0.8,0.8,1.8,1,5.5,0,Live
M101321,Electronics,2025-02-14,0.3,4.7,0.8,1.6,0.3,1.0,1,8.6,0,Live
M101322,Electronics,2025-05-26,0.7,13.1,2.0,4.8,3.6,0.9,3,25.1,1,Stuck
M101323,Fashion,2025-02-18,1.9,1.2,2.1,0.0,0.9,2.6,0,8.7,0,Live
M101324,Electronics,2025-06-16,0.9,14.3,0.5,0.0,0.8,2.2,0,18.6,1,Live
M101325,Home & Kitchen,2025-02-02,1.4,3.9,2.6,0.0,0.7,1.6,0,10.2,0,Live
M101326,Home & Kitchen,2025-06-23,0.4,2.7,0.5,0.9,0.5,2.7,3,7.8,0,Live
M101327,Beauty,2025-06-08,0.8,7.3,3.8,1.7,1.2,7.2,3,22.0,1,Live
M101328,Electronics,2025-09-29,0.9,2.4,1.6,0.0,1.3,2.0,0,8.2,0,Live
M101329,Fashion,2025-01-19,1.8,3.3,1.3,0.0,0.7,3.1,0,10.1,0,Live
M101330,Fashion,2025-04-23,1.0,2.6,2.1,0.0,1.1,2.2,0,9.0,0,Live
M101331,Electronics,2025-09-20,0.7,7.1,1.6,3.9,1.6,1.0,3,15.8,1,Live
M101332,Home & Kitchen,2025-11-14,1.3,8.8,0.7,0.4,0.7,1.4,1,13.3,0,Live
M101333,Electronics,2025-05-16,1.1,4.1,2.3,0.0,1.7,3.1,0,12.3,0,Live
M101334,Home & Kitchen,2025-06-27,1.3,6.1,1.7,6.9,1.4,4.6,2,22.1,1,Live
M101335,Fashion,2025-03-06,2.6,7.6,0.8,9.9,2.5,1.5,3,25.0,1,Live
M101336,Electronics,2025-06-28,0.6,6.4,1.2,0.7,1.7,1.1,1,11.6,0,Live
M101337,Fashion,2025-01-31,1.2,2.5,1.9,0.0,1.3,3.2,0,10.0,0,Live
M101338,Beauty,2025-02-08,1.8,6.8,1.8,7.5,1.6,1.9,2,21.4,1,Live
M101339,Grocery,2025-07-07,0.8,3.3,1.7,0.0,1.6,1.3,0,8.7,0,Live
M101340,Grocery,2025-06-13,2.2,3.9,3.1,0.6,1.3,4.0,2,15.1,1,Live
M101341,Grocery,2025-09-14,0.4,2.4,2.7,8.4,1.0,2.6,2,17.4,1,Live
M101342,Fashion,2025-01-05,1.2,6.1,1.6,0.0,1.4,3.0,0,13.3,0,Live
M101343,Toys,2025-07-12,1.4,3.6,0.8,0.0,3.4,2.5,0,11.8,0,Live
